OID,Oversight Agency,Operator Name,Location Name,Address,City,State,Postcode,WiFi Dwn,WiFi Up,Wi-Fi Available,Workstation #,Staffed,Mon Open,Mon Close,Mon Open_2,Mon Close_2,Tue Open,Tue Close,Tue Open_2,Tue Close_2,Wed Open,Wed Close,Wed Open_2,Wed Close_2,Thu Open,Thu Close,Thu Open_2,Thu Close_2,Fri Open,Fri Close,Fri Open_2,Fri Close_2,Sat Open,Sat Close,Sat Open_2,Sat Close_2,Sun Open,Sun Close,Language Access,Wheelchair Accessible,Wheelchair Access Notes,OS Accessibility Features,Open Lab Hrs Per Wk,Training  Hours Per Wk,Supplementary Equipment,Device Loaning,Devices Loaned,Access Requirements,Access Notes,URL,BoroCode,Borough,NTA Name
394,Department for the Aging,STEIN SENIOR CENTER INC,STEIN NEIGHBORHOOD SENIOR CENTER,204 East 23rd Street,Manhattan,NY,10010,93.0,12.0,True,14,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,6.0,"Photocopier, Projector, Digital Cameras",,,Must be 60+ years of age to access,,https://www.steincenter.org,1,Manhattan,Gramercy
508,New York City Housing Authority,Abyssinian Baptist Church,YOTM Frederick Samuels Community Center,669 Lenox Avenue,New York,NY,10030,,,False,2,False,3:00 PM,9:00 PM,,,8:00 AM,9:00 PM,,,Closed,Closed,,,Closed,Closed,,,Closed,Closed,,,Closed,Closed,,,Closed,Closed,,N,,True,19:00:00,0.0,Photocopier,,,Must be registered with program to access,,https://www.fredricksamuels.org,1,Manhattan,Central Harlem North-Polo Grounds
21,New York Public Library,New York Public Library,Eastchester,1385 East Gun Hill Road,Bronx,NY,10469,40.0,40.0,True,30,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,5.4,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/eastchester,2,Bronx,Eastchester-Edenwald-Baychester
361,Department for the Aging,REGIONAL AID FOR INTERIM NEEDS INC,RAIN MIDDLETOWN NEIGHBORHOOD SENIOR CTR,3035 Middletown Road,Bronx,NY,10461,9.0,7.0,True,8,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,True,40:00:00,1.0,,,,Must be 60+ years of age to access,,https://www.raininc.org/your-neighborhood-center,2,Bronx,Pelham Bay-Country Club-City Island
368,Department for the Aging,RIVERDALE SENIOR SERVICES INC,RIVERDALE NEIGHBORHOOD SENIOR CENTER,2600 Netherland Avenue,Bronx,NY,10463,32.0,5.0,True,10,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in:  Spanish, Yiddish; programming available in:  Spanish, Yiddish",Y,,True,40:00:00,7.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.rssny.org,2,Bronx,Spuyten Duyvil-Kingsbridge
132,Brooklyn Public Library,Brooklyn Public Library,Midwood,975 E. 16th Street,Brooklyn,NY,11230,101.0,35.0,True,25,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,Closed,Closed,,,1:00 PM,5:00 PM,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Urdu.",Y,,True,48:00:00,5.9,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/midwood,3,Brooklyn,Midwood
248,Department of Parks and Recreation,Department of Parks and Recreation,Sorrentino,18-48 Cornaga Avenue,Far Rockaway,NY,11691,40.0,6.0,True,11,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,48:00:00,16.3,"Printer, Instructional Monitor, Cameras, Audio Production, Chromebooks",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,4,Queens,Far Rockaway-Bayswater
129,Brooklyn Public Library,Brooklyn Public Library,Mapleton,1702 60th Street,Brooklyn,NY,11204,101.0,35.0,True,28,True,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,1:00 PM,5:00 PM,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,52:00:00,2.9,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/mapleton,3,Brooklyn,Borough Park
365,Department for the Aging,FORT GREENE COUNCIL,REMSEN NEIGHBORHOOD SENIOR CENTER,3304 Clarendon Road,Brooklyn,NY,11203,9.0,1.0,True,8,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,3.0,,,,Must be 60+ years of age to access,,https://www.fortgreenecouncil.org/fgc-nsc,3,Brooklyn,East Flatbush-Farragut
24,New York Public Library,New York Public Library,Fort Washington,535 West 179th Street,New York,NY,10033,60.0,60.0,True,43,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",N,,True,50:00:00,2.6,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/fort-washington,1,Manhattan,Washington Heights South
388,Department for the Aging,SUNSET PARK HEALTH COUNCIL INC d/b/a FAMILY HEALTH CENTERS A,SHORE HILL NEIGHBORHOOD SENIOR CENTER,9000 Shore Road,Brooklyn,NY,11209,18.0,10.0,True,11,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Russian; programming available in Russian",Y,,True,40:00:00,1.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://a125-egovt.nyc.gov/egovt/services/service_detail.cfm?contract__cont_dfta_id=27K01,3,Brooklyn,Bay Ridge
141,Brooklyn Public Library,Brooklyn Public Library,Ryder,5902 23rd Avenue,Brooklyn,NY,11204,101.0,35.0,True,11,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,1:00 PM,5:00 PM,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Cantonese.",Y,,True,55:00:00,4.0,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/ryder,3,Brooklyn,Borough Park
184,Queens Library,Queens Library,Howard Beach,92-06 156 Avenue,Howard Beach,NY,11414,20.0,20.0,True,12,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages. Materials available in Spanish, Italian.",Y,,True,44:00:00,0.2,"Printer, Scanner",40.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Howard Beach,4,Queens,Lindenwood-Howard Beach
95,Brooklyn Public Library,Brooklyn Public Library,Bedford,496 Franklin Avenue,Brooklyn,NY,11238,101.0,35.0,True,55,True,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,48:00:00,16.0,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/bedford,3,Brooklyn,Clinton Hill
176,Queens Library,Queens Library,Flushing ALC,41-17 Main Street,Flushing,NY,11355,200.0,200.0,True,39,True,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Spanish, Korean, Russian, Bengali, Gujarati, Hindi, Punjabi, Urdu.  Computer classes in Spanish and Mandarin.",Y,,True,65:00:00,6.9,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/services/adult-literacy/adult-learner-program/flushing,4,Queens,Flushing
189,Queens Library,Queens Library,Laurelton,134-26 225 Street,Laurelton,NY,11413,20.0,20.0,True,36,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in French, Haitian Creole.",Y,,True,44:00:00,3.4,"Printer, Scanner",28.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Laurelton,4,Queens,Laurelton
438,Department of Youth and Community Development,SCAN,East River,404 East 105th Street,Manhattan,NY,10029,75.0,75.0,True,5,False,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,Y,,True,27:00:00,0.0,"Printer, Scanner, Video Recording Equipment",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.scanny.org/our-programs/,1,Manhattan,East Harlem South
1,New York Public Library,New York Public Library,125th Street,224 East 125th Street,New York,NY,10035,200.0,200.0,True,42,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,46:00:00,7.7,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/125th-street,1,Manhattan,East Harlem North
67,New York Public Library,New York Public Library,"Science, Industry, and Business Library (SIBL)",188 Madison Avenue,New York,NY,10016,5000.0,5000.0,True,213,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,54:00:00,62.1,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/sibl,1,Manhattan,Midtown-Midtown South
349,Department for the Aging,Presbyterian Senior Services,PSS HARLEM NEIGHBORHOOD SENIOR CENTER,18 Mt. Morris Park West,Manhattan,NY,10027,44.0,6.0,True,11,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,True,40:00:00,1.0,,,,Must be 60+ years of age to access,,https://pssusa.org/harlem/,1,Manhattan,East Harlem North
102,Brooklyn Public Library,Brooklyn Public Library,Canarsie,1570-80 Rockaway Parkway,Brooklyn,NY,11206,101.0,35.0,True,18,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Cantonese, Creole.",Partially,Please contact the site for more details.,True,53:00:00,12.9,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/canarsie,3,Brooklyn,Bushwick South
91,New York Public Library,New York Public Library,Woodstock,761 East 160th Street,Bronx,NY,10456,1000.0,1000.0,True,78,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,7.5,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/woodstock,2,Bronx,Melrose South-Mott Haven North
346,Department for the Aging,ST JOHN ST MATTHEW EMANUEL LUTHERAN CHURCH,PROSPECT HILL NEIGHBORHOOD SENIOR CTR,283 Prospect Avenue,Brooklyn,NY,11215,209.0,11.0,True,3,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,1.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.phssonline.org,3,Brooklyn,Park Slope-Gowanus
62,New York Public Library,New York Public Library,Richmondtown,200 Clarke Avenue,Staten Island,NY,10306,40.0,40.0,True,53,True,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,46:00:00,8.4,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/richmondtown,5,Staten Island,Great Kills
267,Department for the Aging,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,BAY EDEN NEIGHBORHOOD SENIOR CENTER,1220 East 229th Street,Bronx,NY,10466,72.0,26.0,True,8,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,False,40:00:00,5.0,Printer,,,Must be 60+ years of age to access,,https://www.jasa.org/community/senior-centers,2,Bronx,Eastchester-Edenwald-Baychester
121,Brooklyn Public Library,Brooklyn Public Library,Highlawn,1664 W. 13th Street,Brooklyn,NY,11223,101.0,35.0,True,15,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Russian.",Y,,True,48:00:00,3.7,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/highlawn,3,Brooklyn,Bensonhurst East
156,Queens Library,Queens Library,Bay Terrace,18-36 Bell Boulevard,Bayside,NY,11360,20.0,20.0,True,8,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Korean.",Y,,True,44:00:00,2.8,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Bay Terrace,4,Queens,Ft. Totten-Bay Terrace-Clearview
51,New York Public Library,New York Public Library,Mott Haven,321 East 140th Street,Bronx,NY,10454,50.0,50.0,True,82,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,4.9,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/mott-haven,2,Bronx,Mott Haven-Port Morris
501,New York City Housing Authority,"Queens Community House, Inc.",Queens Community Pomonok Center,67-09 Kissena Blvd,Jamaica,NY,11367,,,False,15,True,2:00 PM,6:00 PM,,,2:00 PM,6:00 PM,,,2:00 PM,6:00 PM,,,2:00 PM,6:00 PM,,,2:00 PM,6:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish, Russian",Y,,True,20:00:00,1.0,"Printer, Scanner, Projector",,,Must be registered with program to access,,https://www.queenscommuniythouse.org,4,Queens,Pomonok-Flushing Heights-Hillcrest
231,Department of Parks and Recreation,Department of Parks and Recreation,East 54th,348 E 54th Street,New York,NY,10022,,,False,7,False,10:00 AM,9:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,9:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,4:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,52:00:00,0.0,Printer,,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,1,Manhattan,Turtle Bay-East Midtown
263,Department for the Aging,AMERICAN ITALIAN COALITION OF ORGANIZATIONS INC\AMICO,AMICO 59TH ST NEIGHBORHOOD SR CITIZENS CENTER,5901 13th Avenue,Brooklyn,NY,11219,20.0,1.0,True,7,False,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Cantonese,Y,,False,40:00:00,12.0,,,,Must be 60+ years of age to access,,https://www.amicoinc.org,3,Brooklyn,Borough Park
356,Department for the Aging,THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.,RAICES CORONA NEIGHBORHOOD SENIOR CENTER,107-24 Corona Avenue,Queens,NY,11368,1.0,1.0,True,5,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish; programming available in Spanish",Y,,True,40:00:00,1.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.raices.us./senior-centers,4,Queens,Corona
311,Department for the Aging,HENRY STREET SETTLEMENT,GOOD COMPANIONS NEIGHBORHOOD SENIOR CENT,334 Madison Street,Manhattan,NY,10002,80.0,10.0,True,6,False,9:00 AM,6:00 PM,,,9:00 AM,6:00 PM,,,9:00 AM,6:00 PM,,,9:00 AM,6:00 PM,,,9:00 AM,6:00 PM,,,9:00 AM,6:30 PM,,,Closed,Closed,Programming available in Spanish,Y,,True,54:30:00,12.0,Printer,,,Must be 60+ years of age to access,,https://www.henrystreet.org/programs/senior-services,1,Manhattan,Lower East Side
165,Queens Library,Queens Library,Central Library JBA,89-11 Merrick Boulevard,Jamaica,NY,11432,600.0,600.0,True,24,True,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,10:00 AM,6:00 PM,,,9:00 AM,5:00 PM,,,By Appointment,By Appointment,,,Closed,Closed,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Bengali, Spanish. Computer classes in Spanish and Bengali.",Y,,True,32:00:00,9.0,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Central Library,4,Queens,Jamaica
